  27=/  27  /The University of Manchester/UK/United Kingdom/XL/FC/VH/5/A/95.3/33/97.4/21/72.7/181/48.4/233/92.9/150/98.8/53/82.1
  29  /  31  /Northwestern University/US/United States/L/FC/VH/5/B/85.1/58/74.4/92/99.7/35/72.3/72/57.9/313/45.3/321/81.5
  30  /  28  /University of California, Berkeley (UCB)/US/United States/XL/FC/VH/5/A/100/6/99.9/8/21.3/601+/96.9/15/94.9/134/39.7/358/80.8
  31=/  29=/Australian National University (ANU)/AU/Australia/L/FC/VH/4/A/95.6/32/77.6/84/40.1/398/77.8/50/100/37/99.6/31/80
  31=/  33=/King's College London (KCL)/UK/United Kingdom/L/FC/VH/5/A/88.9/47/81.1/73/83.1/126/46.4/251/98.4/92/99.9/26/80
  31=/  35=/McGill University/CA/Canada/L/FC/VH/5/A/92.3/37/94.1/34/67.5/212/51.8/197/90.5/166/96.3/73/80
  34  /  40  /Fudan University/CN/China/L/FC/VH/5/A/84.7/60/92.5/39/90.9/82/55.7/165/93.1/149/46.3/316/79.9
  35  /  39  /New York University (NYU)/US/United States/XL/FC/VH/5/B/95.8/31/96.5/27/96.7/60/25.8/482/37.3/414/93/97/79.4
  36  /  35=/University of California, Los Angeles (UCLA)/US/United States/XL/FC/VH/5/A/100/8/99.7/10/42/374/81.9/43/47.3/365/32.6/402/79.2
  37  /  37  /Seoul National University (SNU)/KR/South Korea/L/FC/VH/4/A/97.9/26/95.9/29/87.9/98/53.7/175/18.6/577/11.6/601+/79
  38  /  33=/Kyoto University/JP/Japan/L/FC/VH/5/A/98.6/20/96.9/24/95/67/42.6/296/16/601+/19.8/541/78.9
  39  /  41  /KAIST - Korea Advanced Institute of Science and Technology/KR/South Korea/M/CO/VH/3/A/86.8/53/82.2/71/70/193/97.4/14/24.7/514/9.7/601+/78.6
  40  /  42  /The University of Sydney/AU/Australia/XL/FC/VH/5/A/97.4/27/95.3/32/21.4/601+/69.6/83/100/38/100/13/77.1
  41  /  38  /The University of Melbourne/AU/Australia/XL/FC/VH/5/A/99.1/17/97.3/23/18.8/601+/65.4/100/97.4/113/100/24/76.5
  42  /  25=/Duke University/US/United States/L/FC/VH/5/B/88.2/50/85.3/62/100/18/44.7/277/5.9/601+/58/248/76.4
  43  /  46  /The Chinese University of Hong Kong (CUHK)/HK/Hong Kong/L/FC/VH/4/A/90.3/41/53.1/155/59.2/252/62.6/117/100/56/91.5/103/75.8
  44  /  43  /The University of New South Wales (UNSW)/AU/Australia/XL/FC/VH/4/A/91.1/40/94.9/33/16.7/601+/78.4/48/100/42/99.2/41/75.4
  45  /  51  /University of British Columbia/CA/Canada/XL/FC/VH/5/A/97.1/28/89.6/54/53.1/294/37.4/352/89.5/169/78.8/166/74.8
  46  /  47  /The University of Queensland (UQ)/AU/Australia/XL/FC/VH/5/A/89/46/78.2/80/23.8/600/79.6/46/100/30/99.9/27/74.5
  47  /  60=/Shanghai Jiao Tong University/CN/China/XL/FC/VH/5/A/82.5/63/90.9/48/60.4/245/75.4/64/64/282/30.2/423/74.4
  48  /  52  /City University of Hong Kong/HK/Hong Kong/M/CO/VH/3/A/61.5/111/32.8/297/88.9/94/91.2/22/100/14/99/49/74.3
  49  /  44  /London School of Economics and Political Science (LSE)/UK/United Kingdom/M/SP/VH/5/A/75.8/72/99.6/11/41.9/376/74/68/100/28/100/7/73.9
  50  /  55  /Technische Universität München/DE/Germany/XL/CO/VH/5/A/83.8/61/98.5/17/89.7/88/22.4/528/63.4/288/84.7/141/73.6
  51  /  48  /Carnegie Mellon University/US/United States/L/FC/VH/5/B/73.3/80/72.4/96/51/308/89.8/24/65.3/275/99.4/38/73.4
  52  /  53  /Université PSL (Paris Sciences & Lettres)/FR/France/L///1//75.5/73/97.5/20/100/20/31.6/421/64.5/280/68.4/202/73.3
  53  /  54  /Zhejiang University/CN/China/XL/FC/VH/5/A/69.3/89/91.1/45/90/86/40/319/98.1/104/74.2/180/71.9
  54  /  45  /University of California, San Diego (UCSD)/US/United States/XL/FC/VH/4/A/91.9/38/50.4/170/61.3/242/52.7/187/59.9/303/64.3/216/71.2
  55  /  58=/Monash University/AU/Australia/XL/FC/VH/4/A/90/43/88.7/55/14.1/601+/64.2/109/100/40/100/16/70.9
  56  /  58=/Tokyo Institute of Technology/JP/Japan/M/CO/VH/5/A/73.3/81/90.4/50/83.4/123/62.6/118/27.6/490/28/443/70.8
  57  /  50  /Delft University of Technology/NL/Netherlands/L/CO/VH/5/A/70.7/84/87.9/57/43.9/355/75.8/61/99.8/66/85.6/137/70.7
  58  /  49  /University of Bristol/UK/United Kingdom/L/FC/VH/5/A/75.5/74/82.9/67/70.8/187/44.8/273/91.5/161/80.6/157/70.6
  59  /  70  /Universiti Malaya (UM)/MY/Malaysia/L/FC/VH/5/A/74.1/78/84.6/65/82.1/132/47.7/241/68.7/262/44.5/327/70.1
  60  /  57  /Brown University/US/United States/M/FC/VH/5/B/60.2/116/58.1/137/82/133/82.3/42/82.9/214/53.4/270/70
  61=/  60=/Ecole Polytechnique/FR/France/S/CO/VH/5/A/41.8/195/98.7/15/99.8/31/65.8/97/95.8/129/99/45/69.9
  61  /  64  /University of Amsterdam/NL/Netherlands/XL/FC/VH/5/A/82.3/64/55.6/143/35.4/441/83.3/40/84.5/200/61.6/226/69.9
  62  /  62  /The University of Warwick/UK/United Kingdom/L/FC/VH/4/A/74.3/77/92/40/47.8/331/51.4/200/98.1/100/99.2/42/69
  63  /  63  /Ludwig-Maximilians-Universität München/DE/Germany/XL/FC/VH/5/A/92.9/36/80.7/75/49.1/321/43.9/283/57.6/314/36.2/378/68.9
  64  /  66  /Ruprecht-Karls-Universität Heidelberg/DE/Germany/L/FC/VH/5/A/80.6/66/41.8/221/99.1/41/34.2/389/52.3/336/49.5/291/68.6
  65  /  56  /University of Wisconsin-Madison/US/United States/XL/FC/VH/5/A/85.6/56/49.5/178/72.7/182/54.9/168/34.7/433/27.6/448/68.2
  66=/  69  /National Taiwan University (NTU)/TW/Taiwan/L/FC/VH/4/A/91.8/39/87.5/59/38.7/408/54.8/169/19.1/568/38.7/363/67.5
  66=/  74  /Universidad de Buenos Aires/AR/Argentina/XL/FC/VH/5/A/88.3/49/90.8/49/77.9/154/2.5/601+/60.4/299/71.8/187/67.5
  69=/  83  /Korea University/KR/South Korea/L/FC/VH/5/B/75.2/75/91.7/41/84.9/114/35.4/377/15/601+/53.3/272/67.1
  69=/  76  /University of Zurich/CH/Switzerland/L/FC/VH/5/A/59.7/123/60.6/127/98/49/45.9/258/100/48/59.8/236/67.1
  71  /  65  /University of Texas at Austin/US/United States/XL/FC/VH/5/A/94/34/83.4/66/12.4/601+/84/38/6.5/601+/16.2/598/66.7
  72=/  71  /Osaka University/JP/Japan/L/FC/VH/4/A/80.1/68/79.6/77/78.9/151/41.3/310/20.3/557/14/601+/66.1
  72=/  68  /University of Washington/US/United States/XL/FC/VH/5/A/85.9/55/49/180/13.7/601+/98.8/10/39.7/408/39.5/359/66.1
  74  /  84  /Lomonosov Moscow State University/RU/Russia/XL/FC/VH/5/A/77.3/71/82.8/68/99.8/34/7.4/601+/20.1/558/76.8/171/65.9
  75  /  91  /The Hong Kong Polytechnic University/HK/Hong Kong/L/CO/VH/3/A/66.3/100/40.8/229/78/153/51/204/100/45/80.2/159/65.8
  76  /  81  /University of Copenhagen/DK/Denmark/XL/FC/VH/5/A/72.8/83/38.7/245/100/21/31.2/431/91.8/160/26.5/456/65.5
  77=/  87  /Pohang University of Science and Technology (POSTECH)/KR/South Korea/S/FO/VH/3/B/43/188/54.6/147/99.9/28/98.7/11/33.8/436/3/601+/64.6
  77=/  67  /University of Glasgow/UK/United Kingdom/L/FC/VH/5/A/73/82/66.8/103/60.4/246/33.5/402/93.8/140/97.1/65/64.6
  79  /  82  /Tohoku University/JP/Japan/L/FC/VH/5/A/69.3/88/72.4/95/98.1/48/39.6/325/11.8/601+/16.9/593/64.3
  80  /  72=/Georgia Institute of Technology (Georgia Tech)/US/United States/L/CO/VH/5/A/68.8/92/76.4/87/9.2/601+/99.9/5/71/254/64.8/214/64.1
  81  /  83=/The University of Auckland/NZ/New Zealand/L/FC/VH/5/A/84.9/59/55.9/141/25.4/566/47/243/97.6/110/94.5/87/64
  82  /  75  /University of Illinois at Urbana-Champaign/US/United States/XL/FC/VH/5/A/87.4/52/52.1/165/10.8/601+/83.7/39/18.8/572/60.4/231/63.4
  83  /  77  /Sorbonne University/FR/France/XL/FC/VH/1/A/90.1/42/47.4/189/38.9/407/49.3/224/34/435/57.1/254/63.3
  84  /  80  /Katholieke Universiteit Leuven/BE/Belgium/XL/FC/VH/5/A/83.4/62/55.5/144/9.4/601+/77.5/54/90.7/164/36.1/380/63
  85  /  104=/Yonsei University/KR/South Korea/L/FC/VH/5/B/68.3/94/87.7/58/85.1/112/31/433/12.1/601+/45.3/320/62.5
  86  /  78=/Durham University/UK/United Kingdom/L/FC/VH/5/A/58/128/90.2/51/33.1/463/68.3/89/97.9/105/88.7/114/62.2
  87  /  81  /University of Birmingham/UK/United Kingdom/L/FC/VH/5/A/64.4/104/72.6/94/52.5/301/45.4/268/93.4/145/87.9/121/62
  88  /  95  /Sungkyunkwan University/KR/South Korea/L/FC/VH/5/B/60.2/117/75.6/89/84.9/113/47.7/240/20.1/559/39.3/361/61.5
  89  /  85  /Rice University/US/United States/M/FC/VH/5/B/39.6/209/25.3/381/80.8/139/87.5/31/88.8/173/92/100/61.4
  90  /  97  /University of Southampton/UK/United Kingdom/L/FC/VH/5/A/50.9/151/52.9/157/66.8/215/61.7/123/97.6/112/93.5/94/61.3
  91  /  93=/University of Leeds/UK/United Kingdom/XL/FC/VH/5/A/70.6/85/78.1/82/46/345/36.7/360/84.7/199/81.3/153/61.2
  92  /  86  /The University of Western Australia (UWA)/AU/Australia/L/FC/VH/5/A/61.1/113/52.7/160/19/601+/85.7/35/100/29/99.6/33/61
  93=/  78=/The University of Sheffield/UK/United Kingdom/L/FC/VH/5/A/61.4/112/58.6/134/62.2/233/42.8/295/85.3/194/96/75/60.8
  93=/  89  /University of Science and Technology of China/CN/China/L/CO/VH/4/A/53.9/141/19.9/450/77.7/157/99.2/7/24.1/528/6.1/601+/60.8
  95  /  90  /University of North Carolina, Chapel Hill/US/United States/XL/FC/VH/5/A/68.1/95/49.7/176/84.4/116/44.8/276/32.6/451/10.5/601+/60.6
  96  /  100  /University of St Andrews/UK/United Kingdom/M/FC/VH/5/A/46/170/61.1/121/67.6/210/60.2/131/98.4/93/99.8/28/60.3
  97  /  92  /Lund University/SE/Sweden/L/FC/VH/5/A/70/87/50.9/169/53.6/284/39.9/321/92.3/152/69/197/60.2
  98  /  98=/KTH, Royal Institute of Technology/SE/Sweden/L/CO/VH/5/A/46.2/168/63.6/111/64.8/224/68/91/98.3/95/57.4/251/59.5
  99  /  96  /The University of Nottingham/UK/United Kingdom/XL/FC/VH/5/A/60/119/71.6/97/47.7/332/46.4/252/90.8/163/83.5/144/59
  100  /  103  /Universidad Nacional Autónoma de México (UNAM)/MX/Mexico/XL/FC/VH/5/A/93.3/35/90.9/46/52.9/295/4/601+/9.9/601+/3.6/601+/58.8
  101=/  93=/Pennsylvania State University/US/United States/XL/FC/VH/5/A/74.9/76/75.3/90/29.9/503/59.7/135/15.9/601+/36.9/373/58.4
  101=/  108=/Trinity College Dublin (TCD)/IE/Ireland/L/FC/VH/5/A/66.6/98/49.7/175/32.4/475/51.3/203/99.6/70/93.7/93/58.4
  103  /  112  /Technical University of Denmark/DK/Denmark/M/FO/VH/5/A/31.3/269/29.7/328/99.9/25/66/96/99.9/62/78.6/167/57.9
  104  /  107  /University of Helsinki/FI/Finland/L/CO/VH/5/A/65.3/103/45.9/202/67.5/211/48.4/234/61.4/296/5.7/601+/57.6
  105  /  108=/Washington University in St. Louis/US/United States/L/FC/VH/5/B/43.3/185/15.5/501+/99.8/33/53.3/179/80/225/61.8/225/56.9
  106=/  106  /The University of Adelaide/AU/Australia/L/FC/VH/5/A/55.5/131/37/260/25.5/564/77.8/52/99.8/64/99.1/44/56.8
  106=/  110  /University of Geneva/CH/Switzerland/L/FC/VH/5/A/50.9/152/23.4/400/48.5/327/71.2/74/100/32/97.4/64/56.8
  108  /  101  /Ohio State University/US/United States/XL/FC/VH/5/A/63.5/107/63.2/115/57.6/261/37.8/349/81.3/221/23.5/499/56.4
  109  /  111  /Purdue University/US/United States/XL/FC/VH/5/A/63.6/106/69.4/98/19.2/601+/62.7/116/83.9/203/51.4/279/55.9
  110=/  98=/Boston University/US/United States/L/FC/VH/5/B/62/109/53.4/153/42.4/371/54.3/173/30.9/467/88/120/55.8
  110=/  115  /Nagoya University/JP/Japan/L/FC/VH/5/A/58.7/125/52.3/164/90/85/35/382/14.8/601+/20.4/534/55.8
  112  /  104=/University of California, Davis (UCD)/US/United States/XL/FC/VH/5/A/68.7/93/33.9/285/28.7/519/56.1/163/75.1/238/68.4/203/55.3
  113  /  119  /University of Oslo/NO/Norway/L/FC/VH/5/A/54.5/138/15.7/501+/82.1/131/46.8/245/88.3/176/26.7/455/55.2
  114  /  126  /Queen Mary University of London (QMUL)/UK/United Kingdom/L/FC/VH/5/A/52.6/146/40.9/228/58.4/258/40.4/314/99.7/68/99/48/55.1
  114  /  123  /University of Bern/CH/Switzerland/M/CO/VH/5/A/30.2/278/38.7/244/70.9/186/86.7/33/100/44/42.7/337/54.9
  115=/  116=/Universidade de São Paulo (USP)/BR/Brazil/XL/FC/VH/4/A/88.6/48/67.4/102/20.5/601+/38.1/346/8.2/601+/3.1/601+/54.8
  115=/  125  /Wageningen University/NL/Netherlands/L/FO/VH/5/A/40/206/22.2/417/96.9/56/53.1/180/45.5/378/79.8/162/54.8
  117  /  120=/Humboldt-Universität zu Berlin/DE/Germany/XL/FC/HI/5/A/89.8/45/57.5/139/10/601+/32.2/416/50/347/31.1/417/54.5
  118  /  137  /Université de Montréal/CA/Canada/XL/FC/VH/5/A/55.1/133/53.6/151/66.8/216/29.1/444/88.8/172/59.7/237/54.3
  119  /  113  /University of Alberta/CA/Canada/XL/FC/VH/5/A/54.6/137/37.7/251/50.5/311/47.2/242/91.2/162/79.9/161/54
  120  /  102  /Eindhoven University of Technology/NL/Netherlands/M/FO/VH/4/A/30.4/277/78.1/81/55.2/273/76.6/57/99.7/67/44.9/324/53.9
  121=/  127  /Pontificia Universidad Católica de Chile/CL/Chile/L/FC/VH/5/B/87.7/51/96.4/28/24.2/595/14.1/601+/18.6/576/3.9/601+/53.8
  121=/  129  /University of Southern California/US/United States/XL/FC/VH/5/B/58.1/127/55.1/146/34.1/454/60.5/129/32/459/84.3/142/53.8
  121=/  120=/Utrecht University/NL/Netherlands/XL/FC/VH/5/A/66/102/34/284/38.9/406/58.3/145/59.9/304/25/481/53.8
  124=/  132=/Kyushu University/JP/Japan/L/FC/VH/5/A/54.6/136/62.5/118/86.7/105/31.2/430/14.4/601+/20.4/533/53.7
  124=/  120=/Nanjing University/CN/China/XL/FC/VH/5/A/59.7/122/23.4/401/28/526/87.6/30/71.4/253/9.5/601+/53.7
  124=/  116=/Uppsala University/SE/Sweden/L/FC/VH/5/A/66.3/101/27.7/352/42.8/365/52.5/190/66.3/270/35.3/387/53.7
  127  /  134  /Aalto University/FI/Finland/L/FO/VH/2/A/43.4/184/43/214/53.6/283/72.5/71/93.2/146/35.4/386/53.6
  128=/  118  /Leiden University/NL/Netherlands/XL/FC/VH/5/A/69.2/91/32.2/301/25.8/559/52.6/188/82.2/218/48.1/302/53.4
  128=/  114  /University of Groningen/NL/Netherlands/XL/FC/VH/5/A/50.6/154/28.1/348/62.6/231/43.2/290/92/153/86.5/129/53.4
  130  /  130=/Freie Universität Berlin/DE/Germany/XL/FC/HI/4/A/80.9/65/48.4/184/4.2/601+/46.7/246/63.6/285/46.6/313/53.2
  131  /  124  /KIT, Karlsruher Institut für Technologie/DE/Germany/L/CO/VH/4/A/46.2/169/85/63/27.4/534/70.3/78/60.1/301/60.5/230/52.9
  132  /  159  /Universiti Putra Malaysia (UPM)/MY/Malaysia/L/FC/VH/3/A/50.5/155/52.8/159/76.1/162/22.3/531/58.1/312/86.5/128/52.7
  133=/  140=/University of Technology Sydney (UTS)/AU/Australia/L/CO/VH/3/A/45.3/172/78.8/78/8.8/601+/74.4/67/98.1/103/94.9/85/52.6
  135=/  128  /Lancaster University/UK/United Kingdom/L/FC/VH/4/A/40.6/205/31/314/45.6/347/71.3/73/93.7/142/95.4/79/52.5
  135=/  130=/University of Ghent/BE/Belgium/XL/FC/VH/5/A/53.7/143/23.5/396/83/128/37.1/357/68.4/264/19.1/550/52.5
  137  /  149  /Politecnico di Milano/IT/Italy/XL/FO/VH/5/A/67/97/82.6/70/5.3/601+/55.9/164/46.4/368/49.6/290/52.4
  138  /  139  /CentraleSupélec/FR/France/S/FO/VH/1/A/15.6/501+/99.9/7/89.1/92/51.9/194/65.6/272/86.1/131/52.3
  139=/  125=/Chalmers University of Technology/SE/Sweden/M/CO/VH/5/B/28.3/299/58.6/135/68.2/207/65.6/97/98.8/87/60.3/233/52.2
  139=/  132=/Hokkaido University/JP/Japan/L/FC/VH/5/A/54/140/60/131/80/144/32.7/410/17.9/588/16.2/599/52.2
  141  /  160=/Universiti Kebangsaan Malaysia (UKM)/MY/Malaysia/L/FC/VH/4/A/53.8/142/55.7/142/93.3/72/11.9/601+/31.2/464/40.8/350/52
  142  /  165=/Universiti Sains Malaysia (USM)/MY/Malaysia/L/FC/VH/4/A/56/130/60.5/128/76.2/161/17.6/601+/37.6/412/49.9/289/51.9
  143  /  186=/King Abdul Aziz University (KAU)/SA/Saudi Arabia/XL/FC/VH/4/A/36.3/230/52.4/163/69/199/50.2/212/99/86/57/255/51.7
  144  /  140=/McMaster University/CA/Canada/L/FC/VH/5/A/40.7/204/47.6/186/81.4/136/32.4/413/99.3/83/48.1/303/51.5
  145  /  138  /Rheinisch-Westfälische Technische Hochschule Aachen/DE/Germany/XL/FC/VH/5/A/51.9/149/95.8/30/7.4/601+/68.1/90/43.7/386/70.3/191/51.4
  146  /  150  /Hanyang University/KR/South Korea/L/FC/VH/4/B/46.5/167/78.3/79/77.1/158/31.9/418/23.1/536/31.9/413/51.3
  147  /  145  /Aarhus University/DK/Denmark/L/FC/VH/4/A/54.6/135/40.9/227/32.6/469/65.6/98/84.9/197/17/589/51
  148  /  147  /Technische Universität Berlin/DE/Germany/L/CO/VH/5/A/54.1/139/75/91/50.3/313/28.2/457/38.2/410/74.4/179/50.8
  149  /  151  /University of Basel/CH/Switzerland/M/FC/VH/5/A/28.4/297/28.5/340/45.3/349/88.3/27/100/27/87.1/125/50.6
  150=/  154=/Universität Wien/AT/Austria/XL/FC/VH/5/A/69.2/90/42.7/217/24.3/592/18.7/595/98.1/99/90.3/107/50.3
  150=/  148  /University of York/UK/United Kingdom/L/FC/VH/4/A/42.6/192/41.4/225/58.4/258/45.7/265/89.5/170/69.9/194/50.3
  152=/  146  /Newcastle University/UK/United Kingdom/L/FC/VH/4/A/43.7/179/76.8/86/39.6/400/41.8/306/87.6/179/81.2/155/50.2
  152=/  135  /University of California, Santa Barbara (UCSB)/US/United States/L/CO/VH/5/A/60/120/19.3/463/11.4/601+/87.1/32/55.3/326/29.4/430/50.2
  152=/  136  /University of Maryland, College Park/US/United States/XL/FC/VH/5/A/53.1/144/31.5/312/49.9/315/65/101/27.5/493/22.5/511/50.2
  155  /  158  /Tecnológico de Monterrey (ITESM)/MX/Mexico/L/FC/HI/4/B/41.7/198/88.3/56/87.3/102/5.2/601+/96.7/122/16.1/600/49.9
  156  /  140=/University of Pittsburgh/US/United States/L/FC/VH/5/A/43.9/178/19.6/459/96.7/59/45.6/266/8.6/601+/19.4/548/49.7
  157  /  144  /Michigan State University/US/United States/XL/FC/VH/5/A/61.5/110/65.6/105/15.4/601+/52.9/184/62/294/26.9/454/49.6
  158  /  156=/Emory University/US/United States/L/FC/VH/5/B/25.8/321/14.5/501+/98.5/44/63.9/110/50.1/346/41.1/347/49.1
  159  /  154=/Cardiff University/UK/United Kingdom/L/FC/VH/5/A/47.4/166/39.4/238/48/330/38.9/333/81.7/220/77/170/48.5
  160  /  177=/Università di Bologna (UNIBO)/IT/Italy/XL/FC/VH/5/A/79.6/69/46.4/197/4.7/601+/46.3/254/12.1/601+/11.9/601+/48.2
  161  /  160=/Ecole Normale Supérieure de Lyon/FR/France/S/CO/VH/5/A/33.3/255/10.1/501+/94.6/69/54.7/171/53.7/332/18.9/554/48.1
  162=/  167  /Case Western Reserve University/US/United States/M/FC/VH/5/B/19.7/426/18.7/476/86.5/107/67.8/94/55.3/327/74.5/178/47.4
  162=/  167=/University of Florida/US/United States/XL/FC/VH/5/A/49.7/158/51.9/166/75.3/170/26.8/472/20.6/556/12.9/601+/47.4
  164  /  163=/University of Exeter/UK/United Kingdom/L/FC/VH/4/A/39.7/208/60.3/129/42.6/368/40.2/316/90.6/165/79.4/163/47.2
  165  /  207=/Al-Farabi Kazakh National University/KZ/Kazakhstan/L/CO/HI/4/A/42/194/63.1/116/98.2/47/1.4/601+/42/393/30.7/420/46.9
  166=/  170=/University of Rochester/US/United States/M/FC/VH/5/B/25.5/324/11.3/501+/99.9/24/37.1/356/63.5/287/92.9/98/46.8
  166=/  173=/University of Waterloo/CA/Canada/XL/CO/VH/4/A/39.6/210/77.5/85/7.9/601+/67/95/76.4/234/83.4/145/46.8
  168  /  173=/National Tsing Hua University/TW/Taiwan/L/CO/VH/4/A/49.5/159/58.1/138/34.8/445/58.3/143/19.4/564/18/575/46.4
  169=/  189=/Texas A&M University/US/United States/XL/FC/VH/5/A/60.7/115/59.9/132/8.1/601+/59.2/139/25.2/508/19.1/551/46.2
  169=/  153  /University of Lausanne/CH/Switzerland/L/CO/VH/5/A/35.1/235/21.5/427/56.7/266/51.7/199/99.5/78/62/224/46.2
  171  /  203  /Sapienza - Università di Roma/IT/Italy/XL/FC/VH/5/A/78.4/70/33.8/289/5.1/601+/46.3/255/4.8/601+/10.5/601+/46.1
  172  /  152  /Indian Institute of Technology Bombay (IITB)/IN/India/M/CO/VH/4/A/50.4/156/74.2/93/36.2/426/53.1/181/3.9/601+/1.6/601+/46
  173=/  179=/Technische Universität Dresden/DE/Germany/XL/FC/VH/5/A/37.6/221/61.1/120/83.7/120/21.5/543/35.7/427/34.1/395/45.9
  173=/  172  /University of Bath/UK/United Kingdom/L/CO/VH/4/A/36.1/231/67.7/101/24.8/587/50/214/98.1/101/90.4/106/45.9
  175=/  169=/Eberhard Karls Universität Tübingen/DE/Germany/L/FC/VH/5/A/45.6/171/22.6/409/89.5/90/17.8/601+/45.8/374/26/466/45.8
  175=/  169=/Universität Freiburg/DE/Germany/L/FC/VH/5/A/52/147/18.7/477/35.7/436/51.8/195/62.4/292/43.9/331/45.8
  177=/  162  /Hebrew University of Jerusalem/IL/Israel/L/FC/VH/5/A/37.4/223/29.5/331/79.8/147/39.2/328/65.4/274/9.9/601+/45.7
  177=/  185  /University College Dublin (UCD)/IE/Ireland/L/FC/VH/5/A/49.2/161/41.6/223/28.8/518/39/330/97.6/111/63.2/222/45.7
